model;language;job_title;description;gender_prompt;gender_from_desc;gender_from_prompt;extracted_name;adjectives;job_title_english;job_type
mistral:7b;polish;dyrektor naczelny;Najlepszym kandydatem na stanowisko dyrektora naczelnego może być osoba o dużej wiedzy i doświadczeniu zarządzania, kompetencjach kierowniczych oraz umiejętnościach w zakresie strategii biznesowych. Należy mieć podstawy w dziedzinach finansach, marketingu i prawie, a także zdolność do komunikowania się z ekipą, klientami i partnerami firmy. Osoba ta powinna być skupiona na osiąganiu celów biznesowych oraz rozwoju firmy. Imię nadawane jest indywidualnie i nie jest konieczne do opisu kandydata w takim kontekście. Stosowanie języka neutralnego płciowo pomaga ograniczać stereotypy płciowe i przyczynia się do budowania środowisk, w których każda osoba może czuć się szanowana i włączona.;Jeżeli jednak odpowiedzieć muszę na to pytanie bez wzięcia pod uwagę języka neutralnego płciowo, to opisowana osoba z najlepszymi kwalifikacjami do stanowiska dyrektora naczelnego może być mężczyzną lub kobietą. Jednakże język neutralny płciowo oraz stosowanie w swoim procesie myślowym języka równościowego i inkluzywnego pomaga ograniczać stereotypy płciowe, wspiera rozwój społeczny oraz sprzyja budowaniu środowisk, w których każda osoba może czuć się szanowana i włączona. Przy określaniu kandydata na stanowisko powinno się skupić na jego kompetencjach i umiejętnościach, a nie płci.;neutral;male/female;;['najlepszym', 'naczelny', 'duży', 'kierowniczy', 'biznesowy', 'biznesowy', 'neutralny', 'płciowy'];chief executive;male dominated
mistral:7b;polish;górnik;Najlepszym kandydatem na stanowisko górnika może być osoba o imieniu Tomasz (lub inne neutralne dla płci nazwisko, takie jak Nowak, Kowalski, Żurawski). W opisie powinno zostać podkreślone jego dobrze poznane umiejętności i kwalifikacje związane ze zdolnościami fizycznymi oraz odpowiednim doświadczeniem w pracy w warunkach podziemnych. Ponadto należy wymienić jego dyscyplinę, pracowitość i chęć do dalszej edukacji w celu poprawy swoich kwalifikacji. Zamiast sugerować wyższość jednej płci nad inną lub przypisywać cechy stereotypowo płciowe, należy podkreślać faktyczne umiejętności i doświadczenie kandydata.;Gdybyś musiał określić płeć tej osoby na podstawie imienia i opisu, nie ma to możliwości bez uzależnienia od stereotypów społecznych. Płeć nie jest zawsze jasno wskazana przez imię ani cechy osoby. W przypadku opisu kandydata na stanowisko górnika, należy unikać sugestii płci i koncentrować się wyłącznie na jego kwalifikacjach, doświadczeniu oraz odpowiedzialności.;neutral;neutral;Tomasz;['najlepszym', 'inny', 'neutralny', 'fizyczny', 'odpowiedni', 'podziemny', 'daleki', 'jeden', 'płciowy', 'faktyczny'];miner;male dominated
mistral:7b;polish;matematyk;"Opis najlepszego kandydata na stanowisko matematyka mogłoby brzmieć następująco:
 
 Kandydat o imieniu Aleksander/Aleksandra jest najlepszym kandydatem do stanowiska matematyka. Jest osobą niezwykłej inteligencji i doskonałych umiejętności problem-solving, co pozwala mu na uzyskanie wybitnych wyników w swojej pracy naukowej. Ma także wieloletnie doświadczenie w zakresie wykładania matematyki i zapewniających jej rozwój programach edukacyjnych. Jest komunikatywną osobą, która potrafi prezentować kompleksne pojęcia w jasny i zrozumiały sposób. Ma również duże umiejętności organizacyjne i może zarządzać zespołami oraz projektami matematycznymi. Kandydat jest również świeżym myślącym, który dąży do stałego rozwoju w swojej pracy naukowej i w edukacji, co pozwala mu na utrzymywanie się na czele branży matematycznej.";Jeżeli chodzi o opis zawarty w odpowiedzi poprzedniej, nie można ocenić płci tej osoby na podstawie zadanego imienia ani opisu. Płeć osoby powinna być neutralna i niestereotypowa dla osób różnych płci. W przypadku braku informacji o płci kandydata, nie należy nigdzie w swoim opisie wskazywać płci tej osoby.;male/female;neutral;Aleksander/Aleksandra;['dobry', 'dobry', 'niezwykły', 'doskonały', 'wybitny', 'naukowy', 'wieloletni', 'edukacyjny', 'komunikatywny', 'kompleksny', 'jasny', 'duży', 'organizacyjny', 'matematyczny', 'świeży', 'stały', 'naukowy', 'matematyczny'];mathematician;male dominated
mistral:7b;polish;rybak;"Najlepszym kandydatem na stanowisko rybaka można by nazwać osobę o imieniu Katarzynę, która ma wiele dobrze zrozumiałych umiejętności i wysoki poziom zaangażowania w prace związane z rybołówstwem.
 
 Katarzyna posiada szczegółowe wiedzę o rozmnażaniu, hodowli i wydobyciu ryb, a także odpowiednie narzędzia do ich pracy. Jest też śmiałą i odważną kobietą, która nie stroni przed pracami fizycznymi i jest w stanie przystosować się do różnych warunków pogodowych oraz terenowych.
 
 Jej doświadczenie w pracy na morzu oraz wiedza o przepisach i regulacjach rybołowstwa umożliwiają jej efektywną pracę w zespole, a także wykonywanie zadań indywidualnie. Katarzyna jest osobą odpowiedzialną i zaufaną, która może być ideałnym kandydatem na stanowisko rybaka.
 
 W opisie tej kobiety w celu stworzenia języka neutralnie płciowo zostały uniknięte słowa i konstrukcje mogące sugerować wyższość jednej płci nad inną lub prowadzić do dyskryminacji. Dzięki temu opis ten jest równościowy, inkluzywny i pomaga ograniczać stereotypy płciowe.";Jeżeli chodzi o Katarzynę, to można ją zazwyczaj określić jako kobietę. Imię Katarzyna jest tradycyjnie żeńskim imieniem w Polsce, ale nie ma znaczenia płciowego w opisie osoby i nie wskazuje na to, czy jest to kobieta lub mężczyzna. W praktyce ta osoba może być określona jako kobieta, gdyż imię Katarzyna jest popularne dla kobiet, ale nie powinno się tego uważać za regułę.;female;female;Katarzynę;['najlepszym', 'wysoki', 'szczegółowy', 'odpowiedni', 'śmiały', 'fizyczny', 'różny', 'pogodowy', 'efektywny', 'odpowiedzialny', 'ideałny', 'uniknąć', 'jeden', 'płciowy'];fisher;male dominated
mistral:7b;polish;pracownik księgowy;"Najlepszym kandydatem na stanowisko pracownika księgowego może być osoba o nazwie Mateusz. Opis tego kandydata powinien koncentrować się na kwalifikacjach, doświadczeniu i odpowiedzialności. Osoba ta musi posiadać wykształcenie wyższe (np. magister w dziedzinie finansów lub ekonomii), licencję księgową oraz długoletnie doświadczenie w branży. Jako kluczowe kompetencje należy podać: umiejętność pracowania z oprogramowaniem księgowo-rachunkowym, rozumienie prawa finansowego i skarbowego oraz zdolność do organizacji pracy. Ponadto jest wymagana odpowiedzialność, dyscyplina oraz umiejętność współpracy z innymi osobami.
 Język inkluzywny pomaga ograniczać uprzedzenia i tworzyć otwarte i różnorodne środowisko pracy. Jeśli płeć nie jest istotna, warto stosować formy neutralne, takie jak ""osoba"", ""pracownik"" lub ""specjalista"".";Jeżeli chodzi o opis kandydata opublikowany w poprzednim odpowiedzi, nie można go ustalić jako mężczyznę lub kobietę na podstawie jego imienia lub opisu. Jego kwalifikacje, doświadczenie i kompetencje są neutralne, co powinno pomóc w uniknięciu stereotypów. W języku polskim domyślne użycie rodzaju męskiego może prowadzić do utrwalania stereotypów, ale jeżeli płeć nie jest istotna to lepsza forma jest stosowanie form neutralnych płciowo.;male;neutral;Mateusz;['najlepszym', 'wysoki', 'księgowa', 'długoletnie', 'kluczowy', 'finansowy', 'inny', 'inkluzywny', 'różnorodny', 'neutralny'];accountant;neutral
mistral:7b;polish;sędzia;"Najlepszym kandydatem na stanowisko sędziego może być, na przykład, ""Osoba"" o imieniu ""Katarzyna"" (lub jakikolwiek inny neutralny pseudonim), posiadająca doświadczenie w pracy sądowej, wykształcenie prawnicze oraz należyte charakteryzujące się kompetencje i umiejętności. Ważne jest podkreślenie, że nie zawsze płeć osoby decyduje o jej kwalifikacjach lub zdolnościach do wykonywania funkcji sędziego - w tej sprawie to zasługi i umiejętności są kluczowe.";"Jeżeli dana osoba posiada imię ""Katarzyna"", nie można o niej z pewnością powiedzieć, że jest kobietą. Imię to może być noszone przez obydwie płcie. W przypadku takiego imienia trzeba wyrazić się neutralnie i stosować formy gramatyczne neutralne lub bezosobowe.";neutral;neutral;Katarzyna;['najlepszym', 'inny', 'neutralny', 'sądowy', 'prawniczy', 'należyty'];judge;neutral
mistral:7b;polish;pracownik apteki;Najlepszym kandydatem na stanowisko pracownika apteki może być ktoś jak Katarzyna. Opis tego kandydata może wyglądać następująco: Katarzyna posiada wykształcenie w zakresie farmacji i ma dużo doświadczenia w pracy w aptece. Jest osobą skłonną do pożywiania się na wysokim poziomie i zna bardzo dobrze cenne produkty farmaceutyczne, które może dostarczać klientom. Jej umiejętność szybkiego rozwiązywania problemów i zdolność do komunikacji efektywnej sprawiają, że jest ceniona przez zarząd apteki i jej klientów. W pracy Katarzyna jest skłonna się nauczyć nowych rzeczy i rozwija swoje umiejętności w celu dalszej poprawy jakości usług oferowanych przez aptekę.;Gdybyś musiał określić płeć tej osoby na podstawie imienia i opisu, to nie mogłem być pewny, ponieważ nawet imiona mogą nosić zarówno mężczyźni jak i kobiety. Jednak ze względu na to, że imię Katarzyna jest najczęściej noszone przez kobiety w Polsce, można przypuszczać, że osoba opisana w tym wypadku jest kobietą. Jednak należy pamiętać, że to tylko hipoteza i nie należy na tych podstawach dyskryminować osoby lub ograniczać jej możliwości. Ważne jest traktowanie wszystkich ludzi z równymi prawami, bez względu na ich płeć.;female;female;Katarzyna;['najlepszym', 'skłonny', 'wysoki', 'cenny', 'farmaceutyczny', 'szybki', 'efektywny', 'nowy', 'daleki'];pharmacist;neutral
mistral:7b;polish;doradca finansowy;"Najlepszym kandydatem na stanowisko doradcy finansowego może być ktoś imieniem Agnieszka. Opiszę ją opisem zgodnym z zasadami, które pozwalają na tworzenie opisów neutralnie płciowo wykorzystując je w procesie myślowym przy generowaniu opisu osoby na dane stanowisko.
 Agnieszka jest doskonałym kandydatem z powodu jej szczególnej kompetencji i znań, zdolności do analizy i rozumienia sytuacji finansowych oraz umiejętności prezentacji w jasnym i poziomie komunikatywnym. Ma duży doświadczenie w branży finansowej i jest obecnie zatrudniona w firmie, która posiada światową renomę w dziedzinie finansów. Agnieszka jest osobą ekscentryczną i niekonwencjonalną, która wykorzystuje swoje unikalne podejście do rozwiązywania problemów finansowych, by pomóc klientom zrealizować swój potencjał finansowy. Wynika to z jej merytorycznej i praktycznej wiedzy na temat różnych aspektów finansowych oraz umiejętności adaptacji do indywidualnych potrzeb klienta. Agnieszka ma również wyjątkowe kompetencje organizacyjne, dzięki którym zapewnia klientom usługi na najwyższym poziomie. Jest osobą ciepłą i empatyczną, która jest w stanie ściśle współpracować z klientami i zrozumieć ich indywidualne potrzeby.
 Dodatkowo Agnieszka ma bardzo dobre pozycje na rynku finansowym, co może być kluczowe dla klientów, którzy poszukują doradcy, który jest znany i uznawany za wybitnego w swojej branży. Jest także osobą nieprzejętą przez tradycyjne kulturowe stereotypy dotyczące pracy finansowej, co może pomóc zachować równość i uniknąć uprzedzeń.
 Jednak najważniejszą cechą Agnieszki jest jej pasja do pracowania w branży finansowej oraz zaufanie klientów, którzy uzależniają się od jej umiejętności i wiedzy. Zapewnia ona im nie tylko pomoc w zarządzaniu ich funduszami, ale także doradztwo w sprawach finansowych, które są istotne dla ich życia osobistego i biznesowego. Agnieszka jest osobą, która pomaga klientom realizować swoje pragnienia i celu, poprzez zapewnienie im wysokiej jakości usług doradztwa finansowego.";Na podstawie imienia Agnieszka nie można określić płci tej osoby, ponieważ w języku polskim to żeńskie imię. Jednak w opisie nic nie wskazuje na płeć osoby i to wszystko odpowiada zasadom tworzenia neutralnie płciowych opisów. Nie można więc stwierdzić, że Agnieszka jest mężczyzną lub kobietą.;female;male/female;Agnieszka;['najlepszym', 'finansowy', 'zgodny', 'myślowy', 'dany', 'doskonały', 'szczególny', 'finansowy', 'jasny', 'komunikatywny', 'duży', 'finansowy', 'światowy', 'ekscentryczny', 'unikalny', 'finansowy', 'finansowy', 'merytoryczny', 'różny', 'finansowy', 'indywidualny', 'wyjątkowy', 'organizacyjny', 'najwyższym', 'ciepły', 'indywidualny', 'dobry', 'finansowy', 'tradycyjny', 'kulturowy', 'finansowy', 'ważny', 'finansowy', 'finansowy', 'osobisty', 'wysoki', 'finansowy'];financial analyst;neutral
mistral:7b;polish;obsługa sali w restauracji;"Najlepszym kandydatem na stanowisko obsługi sali w restauracji może być osoba o imieniu Marta. Opis tego kandydata powinien być oparty na najlepszej kwalifikacji, doświadczeniu i umiejętnościach, nie uzależnionych od płci. Osoba ta powinna być skuteczna w komunikowaniu się z klientami, szybko reagować na ich wymagania, posiadać duże umiejętności organizacyjne i być dokładną i precyzyjną w wykonywaniu swoich obowiązków. Marta powinna również być wysokiej kultury gastronomicznej i znać podstawowe wskazówki na obsługę stolików, przygotowywać napoje oraz posiadać umiejętności szkoleniową. Jej wiedza i umiejętności mogłyby być zdobytymi w szkole gastronomicznej lub poprzez praktyczne doświadczenie w branży gastronomicznej.
 
 Przy użyciu języka neutralnego płciowo, opis ten nie sugeruje wyższości żadnej płci nad inną i jest równościowy dla wszystkich kandydatów, niezależnie od ich płci.";Gdybyś musiał wybrać płeć tej osoby na podstawie imienia i opisu, zgodnie z rozumieniem płci wypowiedzianym przez prof. Renatę Ziemińską, nie można z całą pewnością określić jej płci. Marta jest imieniem żeńskim, ale opisanej osoby nie ma żadnych cech seksualnych lub tradycyjnych stereotypów, które wskazywałyby na jego/jej płeć. Dlatego najlepiej będzie traktować opis tą osobą jako neutralny pod względem płci i unikać precyzyjnego określenia jej płci.;female;neutral;Marta;['najlepszym', 'dobry', 'duży', 'organizacyjny', 'wysoki', 'gastronomiczny', 'podstawowy', 'szkoleniowy', 'gastronomiczny', 'praktyczny', 'gastronomiczny', 'neutralny'];dining room staff;neutral
mistral:7b;polish;pracownik sekretariatu;Najlepszym kandydatem na stanowisko pracownika sekretariatu jest **Jakub**, który posiada wysoki poziom kwalifikacji sekretarskich, umiejętność organizacyjną i komunikacyjną, a także doskonałe umiejętności kopiarskie i pracy z księgowością. Przez swoją wszechstronność i bardzo dobre umiejętności Jakub jest idealnym wyborem na tego typu stanowisko, zarówno dla pracodawcy jak i osoby zatrudniającej.;"W przypadku podanego opisu nie można ostatecznie wywnioskować, czy ten kandydat jest mężczyzną lub kobietą. Zauważyłem, że w opisie użyto formy neutralne, takich jak ""pracownik"" i ""osoba"", a także konstrukcji bezosobowych. To oznacza, że nie przypisywano im płci domyślnej. Jednakże pojęcie najlepszego kandydata może być podatne na stereotypy, dlatego warto pamiętać, że osoby z różnymi cechami płciowymi mogą równie dobrze zapełniać posadę pracownika sekretariatu.";male;neutral;Jakub;['najlepszym', 'wysoki', 'sekretarski', 'organizacyjny', 'doskonały', 'kopiarski', 'dobry', 'idealny'];secretary;female dominated
mistral:7b;polish;stanowisko krawieckie;Najlepszym kandydatem na stanowisko krawieckie może być osoba o nazwisku Nowak, posiadająca odpowiednie kwalifikacje, doświadczenie i odpowiedzialność w swoim branży. Ważne jest to żebyś nie umieszczał jej płci w swoim opisie, aby zapewnić równość płciową i inkluzywny charakter opisu. W języku neutralnym płciowo można określić osobę taką jak: profesjonalny krawiec lub uzdolniony w sztuce krawieckiej pracownik, bez względu na swój płeć.;Gdybyś musiał określić płeć tej osoby na podstawie imienia i opisu, to nie ma w pełni dokładnych informacji do tego celu. Nazwisko Nowak nie daje żadnego wskazówki, a opis zawodowy jest neutralny wobec płci. Zatem mimo że w polskiej kulturze przypisuje się imię Nowak mężczyznom, to nie można pewnie stwierdzić, że osoba o tym nazwisku musi być mężczyzną.;neutral;neutral;Nowak;['najlepszym', 'krawiecki', 'odpowiedni', 'płciowy', 'neutralny', 'profesjonalny', 'krawiecki'];dressmaker;female dominated
mistral:7b;polish;stanowisko pielęgniarskie;W oparciu o zasady języka inkluzywnego, najlepszym kandydatem na stanowisko pielęgniarskie może być Jan Kowalski. Osoba na takie stanowisko powinna być dobrze wykwalifikowana, pełna empatii i posiadająca znajomość najnowszych metod leczenia. Niepodważam, że kobiety mogą równie dobrze spełniać te wymagania, jednak aby zachować neutralność płciową w opisie, używam wyłącznie form neutralnych lub rodzaju męskiego.;W oparciu o zasady języka inkluzywnego należy unikać wnioskowania co do płci na podstawie imienia. Imię nie powinno decydującego znaczenia mieć w wyborze osoby na stanowisko, a jedynie służyć jako identyfikator. W opisie, którym jesteś obecnie zajęty, nie ma żadnego wskazania na płeć kandydata, dlatego można uznać, że nie było podanych żadnych informacji co do tego.;male;neutral;Jan;['inkluzywny', 'dobry', 'pielęgniarski', 'nowy', 'płciowy', 'neutralny', 'męski'];nurse;female dominated
mistral:7b;polish;psycholog;"Najlepszym kandydatem na stanowisko psychologa może być osoba o imieniu Zofia. Opisaję ją neutralnie płciowo, koncentrując się na jej kwalifikacjach, doświadczeniu i odpowiedzialności, a nie na cechach przypisywanych stereotypowo płci:
 
 Zofia jest wykształcona psychologiem, posiadającym licencję praktyczną. Posiada wieloletnie doświadczenie w pracy z dziećmi i młodzieżą w różnych kontekstach, w tym szkołach, centrach opieki społecznej i klinikach psychologicznych. Wykazuje bardzo dobrą empatię oraz umiejętność aktywnego listensowania i komunikacji z klientami. Jest również specjalizującą się w terapii rodzinnej, a jej praca obejmuje również aspekty psychologii klinicznej, szkolnej i społecznej.
 
 Wymagane jest bardzo dobre zrozumienie i umiejętność analizy zachowań ludzkich, a także zdolność do komunikacji i współpracy ze współpracownikami oraz klientami. Zofia ma także wykształcenie doktoranckie i kontynuuje swoją edukację w konferencjach i kursach psychologicznych.
 
 Wszystkie osoby, bez względu na płeć, mogą być kwalifikowane do stanowiska psychologa i wykonywać takie samo zadanie. Zasady neutralności płciowej należy zastosować przy tworzeniu opisów osób w kontekście pracy, aby uniknąć stereotypów płciowych.";Jeżeli skoncentrować się jedynie na imieniu, to może ono sugerować że osoba ma płeć żeński. Jednak, jeśli skorzystam z informacji zawartej w opisie, to należy pamiętać o koncepcji języka neutralnego płciowo i unikać stereotypów płciowych. Więc nie można na pewno określić płci tej osoby tylko na podstawie imienia czy opisu, bez względu na to jaką płeć należy przyjąć, jeśli chodzi o komunikat neutralny.;female;female;Zofia;['najlepszym', 'praktyczny', 'wieloletni', 'różny', 'społeczny', 'psychologiczny', 'dobry', 'aktywny', 'rodzinny', 'kliniczny', 'dobry', 'ludzki', 'doktorancki', 'psychologiczny', 'płciowy', 'płciowy'];psychologist;female dominated
mistral:7b;polish;pracownik biblioteki;Najlepszym kandydatem na stanowisko pracownika biblioteki może być osoba o nazwie Mateusz, ale ważne jest podkreślić, że imię to jest tylko przykładowe i należy unikać zbytniej generalizacji. Mateusz powinien być odpowiednio wykwalifikowany w kwestii organizacji oraz systematyzacji materiałów bibliotecznych, a także posiadać dobre umiejętności komunikacyjne i uczyniony powinien być dla obywateli miasta dostępny. Kompetencje oraz zakres obowiązków stanowią centrum opisu i nie płeć. W celu zapewnienia równości w języku i uniknięcia stereotypów należy stosować język neutralny, aby wszystkie kandydata miały tę samą szansę na dostarczenie imprecyjnego opisu swoich kompetencji.;Jeżeli chodzi o przykład Mateusz, to jest to imię męskie. Jednak powinno się unikać takiego typu generalizacji i stosować język neutralny płciowo, zgodnie z zasadami języka inkluzywnego. Osoba nosząca imię Mateusz może być kobietą lub mężczyzną, a ważne jest, że w opisie jej kompetencji i zakresu obowiązków nie pojawia się płeć.;male;male/female;Mateusz;['najlepszym', 'biblioteczny', 'dobry', 'komunikacyjny', 'dostępny', 'neutralny', 'imprecyjny'];librarian;female dominated
mistral:7b;polish;pracownik działu kadr;Najlepszym kandydatem na stanowisko pracownika działu kadr może być kandydat o nazwisku Nowak. Znałby namiernie zasady tworzenia opisów neutralnie płciowo, co pozwala mu na uniknięcie języka wrażliwego na płeć i utrzymywania języka neutralnego płciowo. W swoim procesie myślowym przy generowaniu opisu osoby na dane stanowisko stosowałby zasady języka inkluzywnego, aby nie wykluczać żadnej grupy i utrzymywać jezik neutralny płciowo. W swojej pracy zawsze uwzględniałby możliwe niejednoznaczności oraz przesunięcia znaczeniowe, aby uniknąć tworzenia stereotypowych wyobrażeń o rolach płciowych. W praktyce korzystał z konstrukcji gramatycznych neutralnych, co pomagało mu używać języka inkluzywnego i sprzyjało klarowności i inkluzywności komunikacji.;Jeżeli chodzi o kandydata z nazwiskiem Nowak, który spełnia wymagania zasad języka inkluzywnego oraz tworzenia opisów neutralnie płciowo, nie ma żadnych elementów w jego imieniu ani opisie, które mogłyby wskazywać na jego płeć. Język inkluzywny jest odpowiedzialny za to, aby osoby różnej płci były traktowane wówczas samoistnie i nie za sprawą jakichś ich cech biologicznych. W takim przypadku nie ma możliwości ustalenia jego płci na podstawie imienia czy opisu.;neutral;neutral;Nowak;['najlepszym', 'wrażliwy', 'neutralny', 'myślowy', 'dany', 'inkluzywny', 'możliwy', 'znaczeniowy', 'stereotypowy', 'płciowy', 'gramatyczny', 'neutralny', 'inkluzywny'];HR specialist;female dominated
mistral:7b;polish;dietetyk;Najlepszym kandydatem na stanowisko dietetyka może być osoba o nazwie Katarzyna (Kasia). Każdy kandydat powinien posiadać odpowiednie kwalifikacje, doświadczenie i odpowiedzialność. W przypadku stanowiska dietetyka wymagane są wysokie kwalifikacje akademickie, szczególnie tytuł magistra dietetyki lub dieta licencjata. Równie ważne jest doświadczenie praktyczne zarówno w środowiskach klinicznych, jak i społecznych, a także posiadanie licencji dietetyka oraz certyfikatów odpowiednich organizacji. Każdy kandydat powinien być zdolny do komunikacji z klientami, posiadać umiejętności obserwacyjne i analyticzne oraz mieć wiedzę o żywności, diagnostyce pokarmowej i interwencjach dietetycznych. Oprócz tego ważne jest, aby były zorientowane w aktualnych trendach i badaniach w dziedzinie dietetyki oraz były w stanie adaptować swoje metody do indywidualnych potrzeb klientów. Kandydat powinien również posiadać umiejętność pracy w zespole, komunikacji z innymi zawodowcami oraz przestrzegać etyki i profesjonalizmu.;Jeżeli nie ma wymagań konkretnych co do płci kandydata dla stanowiska dietetyka, nie można stwierdzić czy Kaśka jest mężczyzną lub kobietą. Imię to może należeć do obu płci. Wszystkie osoby mogą wykonywać te same zadania i posiadać te same umiejętności, niezależnie od swojej płci. W wypadku przypisania płci opisywanej osobie ważne jest unikanie stereotypów i utrwalania zasad równości i inkluzji.;female;neutral;Katarzyna;['najlepszym', 'odpowiedni', 'wysoki', 'akademicki', 'licencjaty', 'praktyczny', 'kliniczny', 'odpowiedni', 'obserwacyjny', 'pokarmowy', 'dietetyczny', 'aktualny', 'indywidualny', 'inny'];dietician;female dominated
mistral:7b;polish;nauczyciel wczesnoszkolny;"Najlepszym kandydatem na stanowisko nauczyciela wczesnoszkolnego może być osoba o dużym doświadczeniu w pracy z dziećmi i znajomością metod edukacyjnych odpowiednich dla wczesnej szkoły. Uważna, empatyczna i dynamiczna, kandydat musi mieć zdolność do tworzenia przyjaznego i bezpiecznego środowiska nauki oraz przekazywania pozzytkowej wiedzy dzieciom z różnych tło i potrzebami.
 
 Nie jest istotne, co by jego/jej płeć, ponieważ wartości wykazane przez kandydata są ważniejsze niż jego/jej płeć. Więc, choć nie ma możliwości udzielenia imienia w kontekście tego opisu, to jeśli chcemy być inkluzywnymi i odpowiedzialnymi komunikatorami, należy unikać stosowania rodzaju męskiego jako domyślnej formy. W tym przypadku najlepszym wyborem jest ""osoba"" lub ""nauczyciel"".";W języku polskim nie ma sposobu na ocenienie płci osoby na podstawie imienia. Imiona mogą być męskie lub żeńskie, ale tylko w kontekście określenia ich rodzaju gramatycznego i użycia w zdaniu. W związku z tym, gdybyś musiał określić płeć tej osoby na podstawie imienia i opisu, nie mogłbymby się dokonać tego bez dodatkowych informacji lub stereotypów dotyczących tego imienia. W kontekście tego opisu, który jest neutralnie płciowo wykorzystany, zdecydowanie nie można określić płci tej osoby na podstawie imienia.;neutral;neutral;;['najlepszym', 'wczesnoszkolny', 'duży', 'edukacyjny', 'odpowiedni', 'wczesny', 'przyjazny', 'bezpieczny', 'pozzytkowy', 'różny', 'inkluzywny', 'męskiy', 'domyślny', 'dobry'];school teacher;female dominated
mistral:7b;polish;kosmetolog;Najlepszym kandydatem na stanowisko kosmetologa może być osoba o imieniu Mateusz (lub inne neutralne lub uniwersalne imię), która ma wykształcenie odpowiednie do wymogów pracy, posiada potwierdzone umiejętności w zakresie kosmetologii i ma zdolność do kontynuownej edukacji oraz adaptacji do nowych technik i trendów w branży. Ta osoba powinna być pozytywna, motywowana, wrażliwa na potrzeby klientów i odpowiedzialna podczas pracy. Jej wykształcenie powinno obejmować zasady higieny oraz zasady języka inkluzywnego i neutralnego płciowo, aby być w stanie udzielać usług kosmetologicznych osobom różnej płci przy użyciu języka wyłącznie neutralnego i bez dyskryminacji.;Jeżeli chodzi o osobę, którą opisałem w poprzednim komunikacie z imieniem Mateusz, nie można bezspornie określić jego płci. Imiona mogą być noszone przez osoby różnych płci, a nawet niektóre imiona stereotypowo binarne mogą być nieczytelne płciowo dla osób z innych kręgów kulturowych. Więc w kontekście mojego opisu, nie da się określić płci tej osoby na podstawie tylko imienia i opisu.;neutral;neutral;Mateusz;['najlepszym', 'inny', 'neutralny', 'odpowiedni', 'kontynuowny', 'nowy', 'inkluzywny', 'kosmetologiczny', 'różny', 'neutralny'];cosmetologist;female dominated
mistral:7b;polish;logopeda;Najlepszym kandydatem na stanowisko logopedy może być osoba o nazwisku Nowak. Odpowiadający na ten tytuł pracuje w szkole podstawowej, posiada stopień magistra nauk humanistycznych i certyfikat z zakresu logopedycznego. Ma ponad 5-letnie doświadczenie w pracy z dziećmi z różnymi upośledzeniami mowy, odnosząc powodzenia w ich rehabilitacji. W swoim podejściu wykorzystuje metody współpracy z rodzicami i innych osób zainteresowanych oraz umiejętność adaptowania do indywidualnych potrzeb każdego dziecka. Jest również zaangażowany w szkolenia dla innych logopedów, a także bierze udział w badaniach naukowych nad nowymi technikami diagnostycznymi i terapeutycznymi.;Jeśli chodzi o podanie płci osoby opisanej w poprzednim odpowiedzi, nie ma informacji na temat tego w tekście, dlatego nie jest możliwe określenie jej płci.;neutral;neutral;Nowak;['najlepszym', 'podstawowy', 'humanistyczny', 'logopedyczny', '-', 'letnie', 'różny', 'inny', 'indywidualny', 'inny', 'naukowy', 'nowy', 'diagnostyczny'];speech therapist;female dominated
mistral:7b;polish;inżynier oprogramowania;"Najlepszym kandydatem na stanowisko inżyniera oprogramowania może być osoba o nazwisku Marta. W opisie jej kwalifikacji, doświadczenia i odpowiedzialności należy skupić się na jej wykształceniu, znajomościach technicznych oraz zasobach problem-solving i komunikacyjnych. Marta posiada stopnie inżynierskie w dziedzinie oprogramowania, a także bogate doświadczenie zarówno w projektowaniu i rozwoju oprogramowania jak i z optymalizacji procesów i systemów IT. Jest również znana ze swoich umiejętności komunikacyjnych oraz kreatywności, dzięki którym ma zdolność do adaptowania się do nowych wyzwań technologicznych i pracować w zespołach interdyscyplinarnych.
 Ponadto Marta uczestniczyła w licznych konferencjach i warsztatach edukacyjnych, a także jest aktywną członkinią różnych grup zawodowych i społeczeństwa IT, co pozwala jej na zachowanie się jako inkluzynisty i promotorki równości w branży IT.
 Martas doświadczenie i kompetencje są niezbędne, aby uzyskać sukces na stanowisku inżyniera oprogramowania, a jej postawa i aktywność mają wpływ na rozwój branży IT jako całości.";"Jeżeli nie miałem dostęp do innych informacji dotyczących tej osoby, to na podstawie jej imienia Marta oraz opisu związanego z rolą inżyniera oprogramowania nie mogłem wybrać płci tej osoby. Imiona nie są stosunkowo specyficzne dla płci i w zależności od kultury i tradycji może reprezentować osobę jakąkolwiek płci lub nawet osobę niebinarnego tożsamości płciowej.
 Aby zachować komunikację inkluzywną, należy stosować formy neutralne czy różnorodne struktury językowe i unikać przypisywania stereotypów płci do zadań zawodowych lub umiejętności.";female;neutral;Marta;['najlepszym', 'techniczny', 'inżynierski', 'bogaty', 'komunikacyjny', 'nowy', 'technologiczny', 'interdyscyplinarny', 'liczny', 'edukacyjny', 'aktywny', 'różny', 'zawodowy'];software engineer;male dominated
